# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1823.1000 A104 2000000 1 346.1000 Avenue_11 Avenue_19 294 N Avenue_11->Avenue_19
1825.1000 A7 2000000 3 1727.1000 Street_3 Avenue_11 271 N Street_3->Avenue_14->Avenue_19->Avenue_11
1838.1000 A74 2000000 2 787.1000 Avenue_17 Avenue_13 286 N Avenue_17->Avenue_19->Avenue_13
1838.2000 A58 2000000 2 1010.2000 Avenue_13 Street_7 283 N Avenue_13->Street_10->Street_7
1844.1000 A105 2000000 2 357.1000 Street_4 Avenue_11 294 N Street_4->Avenue_13->Avenue_11
1849.7000 A130 2000000 1 3.7000 Avenue_11 Avenue_19 299 N Avenue_11->Avenue_19
1855.3000 A109 2000000 1 310.3000 Street_7 Street_1 294 N Street_7->Street_1
1892.4000 A119 2000000 1 197.4000 Avenue_20 Avenue_13 296 N Avenue_20->Avenue_13
1900.5000 A80 2000000 3 765.5000 Street_7 Avenue_14 287 N Street_7->Street_4->Avenue_13->Avenue_14
1915.9000 A63 2000000 2 1011.9000 Street_3 Avenue_12 283 N Street_3->Avenue_13->Avenue_12
1916.5000 A90 2000000 1 629.5000 Station1_0 Street_9 289 N Station1_0->Street_9
1992.1000 A117 2000000 1 328.1000 Avenue_19 Avenue_20 294 N Avenue_19->Avenue_20
1997.6000 A134 2000000 2 91.6000 Avenue_13 Avenue_20 298 N Avenue_13->Avenue_14->Avenue_20
2020.2000 A128 2000000 3 200.2000 Station1_0 Street_6 296 N Station1_0->Street_9->Street_7->Street_6
2091.3000 A111 2000000 2 519.3000 Avenue_11 Street_9 291 N Avenue_11->Street_8->Street_9
2131.8000 A132 2000000 2 255.8000 Street_5 Street_4 295 N Street_5->Street_7->Street_4
2176.9000 A64 2000000 3 1260.9000 Street_9 Avenue_17 278 N Street_9->Avenue_13->Avenue_19->Avenue_17
2216.0000 A11 2000000 1 2058.0000 Street_6 Station1_0 265 N Street_6->Station1_0
2255.8000 A133 2000000 2 367.8000 Avenue_18 Avenue_11 293 N Avenue_18->Avenue_17->Avenue_11
2257.8000 A136 2000000 2 328.8000 Street_9 Avenue_17 294 N Street_9->Avenue_11->Avenue_17
2276.6000 A131 2000000 2 417.6000 Avenue_12 Avenue_14 293 N Avenue_12->Avenue_20->Avenue_14
2279.6000 A135 2000000 2 360.6000 Station1_0 Street_4 293 N Station1_0->Street_6->Street_4
2296.3000 A145 2000000 1 222.3000 Avenue_19 Avenue_13 296 N Avenue_19->Avenue_13
2306.0000 A160 2000000 1 2.0000 Avenue_19 Avenue_13 299 N Avenue_19->Avenue_13
2310.0000 A88 2000000 2 1051.0000 Street_6 Avenue_12 282 N Street_6->Avenue_11->Avenue_12
2348.9000 A162 2000000 1 17.9000 Avenue_11 Avenue_17 299 N Avenue_11->Avenue_17
2381.3000 A42 2000000 3 1788.3000 Street_7 Avenue_16 270 N Street_7->Street_2->Street_6->Avenue_16
2383.3000 A120 2000000 3 671.3000 Street_8 Avenue_16 288 N Street_8->Street_5->Street_6->Avenue_16
2398.1000 A137 2000000 1 457.1000 Avenue_19 Avenue_11 292 N Avenue_19->Avenue_11
2412.7000 A89 2000000 3 1135.7000 Street_6 Avenue_13 281 N Street_6->Avenue_11->Avenue_14->Avenue_13
2433.2000 A141 2000000 1 425.2000 Avenue_16 Street_10 292 N Avenue_16->Street_10
2446.9000 A125 2000000 2 670.9000 Avenue_15 Street_7 288 N Avenue_15->Avenue_16->Street_7
2475.9000 A163 2000000 2 128.9000 Avenue_16 Street_1 297 N Avenue_16->Street_7->Street_1
2514.6000 A172 2000000 1 63.6000 Avenue_12 Avenue_16 298 N Avenue_12->Avenue_16
2555.5000 A149 2000000 2 419.5000 Station1_0 Street_3 293 N Station1_0->Street_6->Street_3
2574.7000 A61 2000000 4 1701.7000 Avenue_12 Street_4 271 N Avenue_12->Avenue_16->Street_7->Street_10->Street_4
2579.6000 A171 2000000 2 145.6000 Street_5 Street_7 297 N Street_5->Street_6->Street_7
2615.9000 A122 2000000 1 874.9000 Street_5 Avenue_18 285 N Street_5->Avenue_18
2626.6000 A169 2000000 2 212.6000 Street_5 Avenue_11 296 N Street_5->Avenue_18->Avenue_11
2628.6000 A82 2000000 2 1458.6000 Street_9 Avenue_18 275 N Street_9->Avenue_11->Avenue_18
2631.2000 A2 2000000 2 2602.2000 Avenue_12 Street_5 256 N Avenue_12->Avenue_16->Street_5
2636.7000 A147 2000000 2 533.7000 Avenue_12 Street_7 291 N Avenue_12->Avenue_16->Street_7
2638.7000 A155 2000000 2 409.7000 Avenue_12 Street_7 293 N Avenue_12->Avenue_16->Street_7
2641.7000 A142 2000000 1 616.7000 Street_5 Avenue_19 289 N Street_5->Avenue_19
2645.1000 A154 2000000 1 432.1000 Avenue_11 Street_7 292 N Avenue_11->Street_7
2649.1000 A126 2000000 2 858.1000 Avenue_20 Street_8 285 N Avenue_20->Avenue_11->Street_8
2649.1000 A152 2000000 1 469.1000 Street_7 Avenue_18 292 N Street_7->Avenue_18
2650.8000 A91 2000000 2 1352.8000 Avenue_18 Street_2 277 N Avenue_18->Street_1->Street_2
2654.2000 A165 2000000 2 285.2000 Street_10 Street_5 295 N Street_10->Street_9->Street_5
2659.7000 A116 2000000 2 1014.7000 Avenue_13 Avenue_18 283 N Avenue_13->Avenue_16->Avenue_18
2669.0000 A159 2000000 2 384.0000 Avenue_15 Avenue_16 293 N Avenue_15->Avenue_11->Avenue_16
2679.1000 A164 2000000 4 321.1000 Street_5 Avenue_17 294 N Street_5->Street_1->Avenue_18->Avenue_11->Avenue_17
2692.1000 A188 2000000 1 7.1000 Street_2 Street_10 299 N Street_2->Street_10
2694.1000 A98 2000000 4 1300.1000 Avenue_12 Street_2 278 N Avenue_12->Avenue_16->Street_7->Street_10->Street_2
2696.1000 A144 2000000 3 640.1000 Station1_0 Street_2 289 N Station1_0->Street_6->Street_10->Street_2
2743.5000 A161 2000000 2 425.5000 Street_9 Avenue_15 292 N Street_9->Avenue_16->Avenue_15
2744.6000 A176 2000000 2 234.6000 Street_1 Street_3 296 N Street_1->Street_2->Street_3
2745.5000 A92 2000000 2 1432.5000 Street_7 Avenue_15 276 N Street_7->Avenue_16->Avenue_15
2766.1000 A53 2000000 2 2007.1000 Street_7 Avenue_20 266 N Street_7->Avenue_11->Avenue_20
2770.1000 A84 2000000 2 1567.1000 Street_7 Avenue_14 273 N Street_7->Avenue_11->Avenue_14
2772.1000 A124 2000000 4 1006.1000 Street_1 Avenue_14 283 N Street_1->Avenue_16->Avenue_12->Avenue_20->Avenue_14
2781.9000 A179 2000000 2 228.9000 Street_8 Street_4 296 N Street_8->Street_10->Street_4
2783.4000 A175 2000000 2 288.4000 Street_7 Avenue_12 295 N Street_7->Avenue_11->Avenue_12
2816.0000 A173 2000000 2 350.0000 Street_5 Avenue_17 294 N Street_5->Street_1->Avenue_17
2829.7000 A181 2000000 1 255.7000 Street_1 Avenue_15 295 N Street_1->Avenue_15
2849.1000 A187 2000000 1 180.1000 Street_6 Street_7 296 N Street_6->Street_7
2854.1000 A194 2000000 1 78.1000 Street_3 Street_2 298 N Street_3->Street_2
2864.3000 A129 2000000 3 1029.3000 Street_2 Avenue_14 282 N Street_2->Street_1->Avenue_17->Avenue_14
2904.6000 A174 2000000 2 419.6000 Avenue_17 Avenue_19 293 N Avenue_17->Avenue_14->Avenue_19
2906.6000 A177 2000000 2 378.6000 Avenue_18 Avenue_14 293 N Avenue_18->Avenue_19->Avenue_14
2908.6000 A167 2000000 1 517.6000 Avenue_19 Avenue_14 291 N Avenue_19->Avenue_14
2910.6000 A204 2000000 1 7.6000 Street_5 Street_1 299 N Street_5->Street_1
2921.4000 A193 2000000 1 164.4000 Street_1 Street_2 297 N Street_1->Street_2
2931.3000 A185 2000000 3 294.3000 Avenue_15 Street_8 295 N Avenue_15->Avenue_17->Avenue_14->Street_8
2932.7000 A190 2000000 1 225.7000 Avenue_11 Avenue_17 296 N Avenue_11->Avenue_17
2941.1000 A184 2000000 2 323.1000 Avenue_15 Street_4 294 N Avenue_15->Street_10->Street_4
2958.9000 A197 2000000 1 140.9000 Street_4 Avenue_15 297 N Street_4->Avenue_15
2960.9000 A191 2000000 1 234.9000 Avenue_15 Street_4 296 N Avenue_15->Street_4
2972.9000 A198 2000000 2 141.9000 Street_8 Street_5 297 N Street_8->Street_4->Street_5
2985.1000 A150 2000000 3 832.1000 Avenue_15 Street_2 286 N Avenue_15->Avenue_19->Street_5->Street_2
2990.4000 A206 2000000 1 54.4000 Street_5 Street_9 299 N Street_5->Street_9
2998.7000 A153 2000000 2 799.7000 Avenue_14 Avenue_12 286 N Avenue_14->Avenue_20->Avenue_12
3032.4000 A195 2000000 2 243.4000 Street_4 Street_5 295 N Street_4->Street_7->Street_5
3059.9000 A170 2000000 2 635.9000 Avenue_17 Avenue_19 289 N Avenue_17->Avenue_11->Avenue_19
3083.7000 A209 2000000 1 101.7000 Street_10 Street_1 298 N Street_10->Street_1
3120.9000 A214 2000000 1 52.9000 Street_7 Avenue_19 299 N Street_7->Avenue_19
3127.4000 A118 2000000 3 1449.4000 Street_1 Avenue_20 275 N Street_1->Avenue_15->Avenue_17->Avenue_20
3129.4000 A215 2000000 1 43.4000 Avenue_20 Avenue_17 299 N Avenue_20->Avenue_17
3131.4000 A199 2000000 2 288.4000 Avenue_13 Avenue_17 295 N Avenue_13->Avenue_20->Avenue_17
3172.3000 A157 2000000 3 913.3000 Avenue_15 Street_3 284 N Avenue_15->Street_1->Street_7->Street_3
3181.7000 A202 2000000 2 300.7000 Avenue_14 Street_1 294 N Avenue_14->Avenue_19->Street_1
3183.7000 A166 2000000 2 802.7000 Avenue_14 Street_1 286 N Avenue_14->Avenue_19->Street_1
3185.7000 A201 2000000 2 314.7000 Street_2 Avenue_19 294 N Street_2->Street_1->Avenue_19
3191.9000 A221 2000000 1 19.9000 Street_5 Street_4 299 N Street_5->Street_4
3195.0000 A223 2000000 1 2.0000 Street_5 Street_4 299 N Street_5->Street_4
3200.9000 A218 2000000 1 69.9000 Street_3 Street_8 298 N Street_3->Street_8
3330.8000 A205 2000000 3 413.8000 Avenue_19 Street_2 293 N Avenue_19->Street_7->Street_3->Street_2
3382.2000 A183 2000000 2 778.2000 Avenue_19 Avenue_17 287 N Avenue_19->Avenue_11->Avenue_17
3387.7000 A217 2000000 2 272.7000 Avenue_18 Street_9 295 N Avenue_18->Street_2->Street_9
3400.7000 A148 2000000 2 1283.7000 Street_3 Avenue_15 278 N Street_3->Street_1->Avenue_15
3402.7000 A213 2000000 2 353.7000 Street_3 Avenue_15 294 N Street_3->Street_1->Avenue_15
3416.8000 A236 2000000 2 23.8000 Avenue_12 Avenue_19 299 N Avenue_12->Avenue_11->Avenue_19
3442.1000 A156 2000000 2 1197.1000 Street_6 Avenue_15 280 N Street_6->Street_9->Avenue_15
3448.1000 A62 2000000 1 2558.1000 Avenue_15 Street_3 257 N Avenue_15->Street_3
3464.4000 A231 2000000 1 146.4000 Avenue_13 Street_9 297 N Avenue_13->Street_9
3471.7000 A225 2000000 1 248.7000 Street_2 Station1_0 295 N Street_2->Station1_0
3473.7000 A103 2000000 1 2010.7000 Street_2 Station1_0 266 N Street_2->Station1_0
3502.2000 A189 2000000 2 807.2000 Avenue_13 Avenue_15 286 N Avenue_13->Avenue_20->Avenue_15
3527.6000 A200 2000000 1 672.6000 Avenue_12 Avenue_15 288 N Avenue_12->Avenue_15
3529.6000 A196 2000000 2 721.6000 Avenue_16 Avenue_15 287 N Avenue_16->Avenue_12->Avenue_15
3531.6000 A229 2000000 2 246.6000 Street_1 Avenue_12 295 N Street_1->Avenue_15->Avenue_12
3532.7000 A224 2000000 1 328.7000 Avenue_17 Avenue_18 294 N Avenue_17->Avenue_18
3537.0000 A208 2000000 1 565.0000 Avenue_20 Street_4 290 N Avenue_20->Street_4
3538.2000 A227 2000000 3 282.2000 Avenue_12 Street_1 295 N Avenue_12->Avenue_13->Street_8->Street_1
3541.3000 A182 2000000 1 949.3000 Avenue_12 Street_1 284 N Avenue_12->Street_1
3561.7000 A186 2000000 3 907.7000 Avenue_12 Street_7 284 N Avenue_12->Avenue_13->Street_9->Street_7
3608.7000 A239 2000000 2 173.7000 Station1_0 Street_5 297 N Station1_0->Street_2->Street_5
3633.8000 A250 2000000 1 32.8000 Street_4 Street_6 299 N Street_4->Street_6
3643.7000 A212 2000000 3 610.7000 Station1_0 Street_7 289 N Station1_0->Street_2->Street_5->Street_7
3645.7000 A246 2000000 2 108.7000 Street_2 Street_7 298 N Street_2->Street_5->Street_7
3665.9000 A249 2000000 1 81.9000 Street_4 Street_2 298 N Street_4->Street_2
3667.9000 A140 2000000 2 1671.9000 Avenue_20 Street_2 272 N Avenue_20->Street_4->Street_2
3675.2000 A226 2000000 2 436.2000 Avenue_15 Avenue_19 292 N Avenue_15->Avenue_13->Avenue_19
3682.2000 A255 2000000 1 6.2000 Street_1 Street_10 299 N Street_1->Street_10
3764.0000 A222 2000000 1 582.0000 Street_2 Street_1 290 N Street_2->Street_1
3766.0000 A253 2000000 1 123.0000 Street_1 Street_2 297 N Street_1->Street_2
3781.3000 A178 2000000 3 1238.3000 Avenue_13 Street_6 279 N Avenue_13->Street_9->Street_8->Street_6
3839.1000 A241 2000000 1 379.1000 Avenue_11 Avenue_20 293 N Avenue_11->Avenue_20
3845.2000 A232 2000000 1 509.2000 Avenue_18 Avenue_20 291 N Avenue_18->Avenue_20
3872.0000 A262 2000000 1 91.0000 Avenue_15 Avenue_19 298 N Avenue_15->Avenue_19
3882.9000 A238 2000000 2 459.9000 Avenue_18 Avenue_14 292 N Avenue_18->Avenue_11->Avenue_14
3928.0000 A256 2000000 1 241.0000 Street_5 Street_1 295 N Street_5->Street_1
3932.1000 A240 2000000 2 484.1000 Avenue_14 Street_7 291 N Avenue_14->Street_1->Street_7
3940.4000 A265 2000000 2 108.4000 Avenue_20 Avenue_19 298 N Avenue_20->Avenue_11->Avenue_19
3967.4000 A269 2000000 1 78.4000 Avenue_19 Avenue_14 298 N Avenue_19->Avenue_14
3980.9000 A219 2000000 5 837.9000 Avenue_14 Street_3 286 N Avenue_14->Street_1->Street_2->Street_7->Street_6->Street_3
3988.8000 A266 2000000 1 146.8000 Street_2 Street_3 297 N Street_2->Street_3
3988.9000 A237 2000000 1 577.9000 Avenue_17 Street_4 290 N Avenue_17->Street_4
4016.1000 A270 2000000 1 110.1000 Avenue_19 Avenue_20 298 N Avenue_19->Avenue_20
4019.6000 A235 2000000 2 643.6000 Street_5 Street_1 289 N Street_5->Street_8->Street_1
4031.7000 A272 2000000 1 99.7000 Avenue_13 Avenue_15 298 N Avenue_13->Avenue_15
4108.2000 A281 2000000 1 45.2000 Street_5 Street_6 299 N Street_5->Street_6
4135.7000 A233 2000000 2 787.7000 Avenue_12 Street_5 286 N Avenue_12->Street_10->Street_5
4135.9000 A248 2000000 3 569.9000 Street_5 Avenue_20 290 N Street_5->Street_4->Avenue_12->Avenue_20
4137.9000 A257 2000000 3 432.9000 Street_2 Avenue_20 292 N Street_2->Street_4->Avenue_12->Avenue_20
4139.9000 A220 2000000 1 980.9000 Avenue_12 Avenue_20 283 N Avenue_12->Avenue_20
4148.4000 A283 2000000 1 61.4000 Street_9 Street_10 298 N Street_9->Street_10
4246.2000 A279 2000000 2 210.2000 Avenue_16 Street_9 296 N Avenue_16->Street_10->Street_9
4248.2000 A260 2000000 3 498.2000 Avenue_17 Street_9 291 N Avenue_17->Avenue_16->Street_10->Street_9
4250.2000 A230 2000000 2 950.2000 Avenue_16 Street_9 284 N Avenue_16->Street_10->Street_9
4285.7000 A259 2000000 3 550.7000 Avenue_12 Avenue_18 290 N Avenue_12->Avenue_17->Avenue_19->Avenue_18
4286.8000 A292 2000000 2 72.8000 Street_8 Street_5 298 N Street_8->Street_10->Street_5
4287.7000 A251 2000000 2 669.7000 Avenue_17 Avenue_18 288 N Avenue_17->Avenue_19->Avenue_18
4323.0000 A293 2000000 2 94.0000 Avenue_17 Avenue_13 298 N Avenue_17->Avenue_19->Avenue_13
4337.8000 A78 2000000 2 3225.8000 Avenue_12 Station1_0 246 N Avenue_12->Street_5->Station1_0
4339.8000 A146 2000000 2 2248.8000 Street_8 Station1_0 262 N Street_8->Street_5->Station1_0
4341.8000 A86 2000000 2 3111.8000 Street_3 Station1_0 248 N Street_3->Street_5->Station1_0
4342.2000 A112 2000000 2 2758.2000 Street_5 Avenue_20 254 N Street_5->Street_1->Avenue_20
4343.8000 A48 2000000 2 3665.8000 Avenue_19 Station1_0 238 N Avenue_19->Street_5->Station1_0
4345.8000 A243 2000000 2 853.8000 Avenue_12 Station1_0 285 N Avenue_12->Street_5->Station1_0
4347.8000 A139 2000000 2 2370.8000 Avenue_19 Station1_0 260 N Avenue_19->Street_5->Station1_0
4348.2000 A288 2000000 2 190.2000 Avenue_12 Street_6 296 N Avenue_12->Street_1->Street_6
4357.6000 A302 2000000 1 8.6000 Avenue_20 Avenue_12 299 N Avenue_20->Avenue_12
4359.6000 A151 2000000 2 2191.6000 Street_10 Avenue_13 263 N Street_10->Avenue_16->Avenue_13
4364.6000 A261 2000000 2 597.6000 Street_2 Avenue_14 290 N Street_2->Street_1->Avenue_14
4390.3000 A275 2000000 2 409.3000 Avenue_18 Avenue_17 293 N Avenue_18->Avenue_15->Avenue_17
4392.3000 A276 2000000 2 393.3000 Avenue_16 Avenue_15 293 N Avenue_16->Avenue_17->Avenue_15
4403.0000 A290 2000000 1 217.0000 Street_4 Street_3 296 N Street_4->Street_3
4437.0000 A252 2000000 2 805.0000 Avenue_19 Street_2 286 N Avenue_19->Avenue_20->Street_2
4439.0000 A138 2000000 1 2479.0000 Avenue_20 Street_2 258 N Avenue_20->Street_2
4472.2000 A40 2000000 4 3908.2000 Station1_0 Avenue_18 234 N Station1_0->Street_2->Street_8->Avenue_16->Avenue_18
4522.1000 A285 2000000 2 409.1000 Avenue_12 Avenue_19 293 N Avenue_12->Avenue_20->Avenue_19
4524.1000 A242 2000000 2 1051.1000 Avenue_12 Avenue_19 282 N Avenue_12->Avenue_20->Avenue_19
4524.9000 A299 2000000 2 214.9000 Street_6 Avenue_13 296 N Street_6->Street_1->Avenue_13
4526.1000 A271 2000000 3 609.1000 Street_9 Avenue_19 289 N Street_9->Street_5->Avenue_20->Avenue_19
4537.9000 A247 2000000 2 988.9000 Avenue_16 Street_6 283 N Avenue_16->Street_10->Street_6
4584.1000 A308 2000000 2 156.1000 Avenue_20 Street_10 297 N Avenue_20->Street_1->Street_10
4590.5000 A244 2000000 2 1084.5000 Station1_0 Street_4 281 N Station1_0->Street_5->Street_4
4602.8000 A211 2000000 2 1588.8000 Avenue_11 Street_9 273 N Avenue_11->Avenue_13->Street_9
4604.8000 A263 2000000 2 804.8000 Avenue_14 Street_9 286 N Avenue_14->Avenue_13->Street_9
4617.3000 A264 2000000 4 798.3000 Street_7 Avenue_11 286 N Street_7->Street_6->Avenue_14->Avenue_15->Avenue_11
4621.0000 A267 2000000 2 760.0000 Avenue_15 Street_5 287 N Avenue_15->Avenue_19->Street_5
4623.0000 A192 2000000 3 1878.0000 Station1_0 Avenue_19 268 N Station1_0->Street_2->Street_5->Avenue_19
4625.4000 A287 2000000 3 483.4000 Street_8 Avenue_12 291 N Street_8->Avenue_16->Avenue_15->Avenue_12
4627.4000 A315 2000000 2 99.4000 Avenue_16 Avenue_12 298 N Avenue_16->Avenue_15->Avenue_12
4656.0000 A323 2000000 1 2.0000 Street_7 Street_1 299 N Street_7->Street_1
4772.0000 A319 2000000 3 176.0000 Avenue_19 Street_1 297 N Avenue_19->Street_10->Street_9->Street_1
4805.9000 A300 2000000 2 480.9000 Avenue_17 Street_7 291 N Avenue_17->Avenue_16->Street_7
4807.9000 A314 2000000 1 295.9000 Avenue_16 Street_7 295 N Avenue_16->Street_7
4809.9000 A291 2000000 2 612.9000 Avenue_18 Street_7 289 N Avenue_18->Avenue_16->Street_7
